source,relation,target,sentence,file
AI,related_to,cooling," Since
the emergence of accelerated IT equipment for AI applications is driving future energy growth,
the future energy use in this report is presented as a range based on possible changes in
operational practices and the rate of growth in the installed base for accelerated servers, as
well as the cooling technologies that may be deployed for heat removal",1d4753f5603cdfed_e2f6931cbc.txt
AI,related_to,cooling," Collection of detailed performance
and operational data from well-instrumented data centers could include advanced metering
infrastructure at the hardware and rack levels and support the expansion and validation of
building energy and system modeling software to include the physics and dynamics of
emerging technologies, such as advanced liquid cooling designs and new computing hardware",1d4753f5603cdfed_e2f6931cbc.txt
AI,related_to,power, Power of AI: Wild predictions of power demand from AI put industry on edge,1d4753f5603cdfed_e2f6931cbc.txt
AI,related_to,power,"com/commodityinsights/en/market-
insights/latest-news/electric-power/101623-power-of-ai-wild-predictions-of-power-demand-from-ai-put-industry-on-
edge",1d4753f5603cdfed_e2f6931cbc.txt
AI,related_to,power, AI Is Wreaking Havoc on Global Power Systems,1d4753f5603cdfed_e2f6931cbc.txt
AI,related_to,power,com/graphics/2024-ai-data-centers-power-grids/,1d4753f5603cdfed_e2f6931cbc.txt
power,related_to,cooling, “The Data Center Power and Cooling Challenge,1d4753f5603cdfed_e2f6931cbc.txt
AI,related_to,power, AI Is Poised to Drive 160% Increase in Data Center Power Demand,1d4753f5603cdfed_e2f6931cbc.txt
AI,related_to,power,com/insights/articles/AI-poised-to-drive-160-increase-in-power-demand,1d4753f5603cdfed_e2f6931cbc.txt
AI,related_to,power,com/business/2024/03/07/ai-data-centers-power/,1d4753f5603cdfed_e2f6931cbc.txt
AI,related_to,GPU," Empirical
Measurements of AI Training Power Demand on a GPU-Accelerated Node",1d4753f5603cdfed_e2f6931cbc.txt
AI,related_to,power," Low-Power Ultra-Small Edge AI Accelerators for Image Recognition with
Convolution Neural Networks: Analysis and Future Directions",1d4753f5603cdfed_e2f6931cbc.txt
AI,related_to,power," Power Hungry Processing: Watts Driving the Cost of AI
Deployment",1d4753f5603cdfed_e2f6931cbc.txt
AI,related_to,power," Great Power, Great Responsibility:
Recommendations for Reducing Energy for Training Language Models",1d4753f5603cdfed_e2f6931cbc.txt
AI,related_to,power, Evaluating the Node Level Power Draw of Production AI Workloads on Commercial Hardware,1d4753f5603cdfed_e2f6931cbc.txt
AI,related_to,GPU,", computing power market




                                                                            13
                                                                       14
ワット・ビット連携の実現に向けた進め方のイメージ                           電力     DC      通信


                          2030年頃        2030年代前半          2030年代後半

             ウェルカムゾーンマップの活用
  足元の                                                      その他の考慮事項
                電力系統接続の規律確保・                               • 地域共生
 DC需要       運用ルー",8b8ab7cfc537e2fa_6bec0f31b8.txt
Japan,related_to,power,"
② Mal-distribution of Renewal Energy
Electrical Power shortage in spring and winter in Japan
       •    ２０２２年再エネ出力制御は四国・中国・東北・北海道電力管内に拡大



      Jan",8b8ab7cfc537e2fa_6bec0f31b8.txt
Japan,related_to,power," to July in 2022２ 各地の出力制御回数

      北海道

       東北

       中国

       四国

       九州
                                               Large RE Area
            0    10   20    30   40     50




   Large RE Area



   【資料】 ビットメディア 代表取締役社長 高野 雅晴 氏
     第４回イベント (2022年9月28日)
    「データセンターの地域エネルギー貢献」                                        31
Electrical Power shortage in spring and winter in Japan
       •    ２０２２年再エネ出力制御は四国・中国・東北・北海道電力管内に拡大



      Jan",8b8ab7cfc537e2fa_6bec0f31b8.txt
power,related_to,transmission,"
                                                                    DC RE Micro-Grid
                                     Surplus
                                       RE             DC@rural        Computation

                             We need very expensive         We transfer          We transfer
                              power transmission           computational       valuable results
                                 infrastructure              demands



                      Dem",8b8ab7cfc537e2fa_6bec0f31b8.txt
AI,related_to,cooling," DLC, Direct-to-Chip Liquid Cooling, (Air ➔ Liquid)
    d",8b8ab7cfc537e2fa_6bec0f31b8.txt
Taiwan,related_to,AI," WhiteBox (customization with common technologies)
    ✓ Design in CA@USA, manufacture & assemble in Taiwan/China, and ship to globe
    ✓ Open system (not only IT, but also OT)
    ✓ Including modulization and pre-fabric  ①Labor shortage、②Digital Twin
4",8b8ab7cfc537e2fa_6bec0f31b8.txt
AI,related_to,cooling," DLC, Direct-to-Chip Liquid Cooling, (Air ➔ Liquid)
    d",8b8ab7cfc537e2fa_6bec0f31b8.txt
Taiwan,related_to,AI," WhiteBox (customization with common technologies)
    ✓ Design in CA@USA, manufacture & assemble in Taiwan/China, and ship to globe
    ✓ Open system (not only IT, but also OT)① DLC for Server
                                            ② DC
    ✓ Including modulization and pre-fabric  ①Labor(直流)
                                                     shortage、②Digital Twin
                                                     for Servers & Facilities
4",8b8ab7cfc537e2fa_6bec0f31b8.txt
AI,related_to,cooling," DLC, Direct-to-Chip Liquid Cooling, (Air ➔ Liquid)
3",8b8ab7cfc537e2fa_6bec0f31b8.txt
AI,related_to,GPU," GPU for AI : Dense matrix ➔ Sparse matrix
                (image/video bitmap) (semantic data, e",8b8ab7cfc537e2fa_6bec0f31b8.txt
DOE,related_to,PUE,"DOE Operator’s Panel
  ARPA-E COOLERCHIPS




                          Arman Shehabi
                                  Staff Scientist
                       Energy Technologies Area
                                   Oct 18, 2023
NERSC - Shyh Wang Hall - Building 59 - LBNL
NERSC - TTM PUE


 Four-Story 150,000 GSF
      –   Two 20k sf office floors, 300
          offices
      –   28k sf HPC floor
      –   21",8bb69aadf091c2a0_df9cb3c346.txt
